Point,Output,Nominal,Pass/Fail
"Parameters: Vdd_col=925m, BLB_Vdd=-137.5m",,,
367,Vdd_col,925e-3,
367,BLB_Vdd,-137.5e-3,
367,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-125m",,,
368,Vdd_col,925e-3,
368,BLB_Vdd,-125e-3,
368,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-112.5m",,,
369,Vdd_col,925e-3,
369,BLB_Vdd,-112.5e-3,
369,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-100m",,,
370,Vdd_col,925e-3,
370,BLB_Vdd,-100e-3,
370,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-87.5m",,,
371,Vdd_col,925e-3,
371,BLB_Vdd,-87.5e-3,
371,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-75m",,,
372,Vdd_col,925e-3,
372,BLB_Vdd,-75e-3,
372,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-62.5m",,,
373,Vdd_col,925e-3,
373,BLB_Vdd,-62.5e-3,
373,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-50m",,,
374,Vdd_col,925e-3,
374,BLB_Vdd,-50e-3,
374,Pass,1,
"Parameters: Vdd_col=925m, BLB_Vdd=-37.5m",,,
375,Vdd_col,925e-3,
375,BLB_Vdd,-37.5e-3,
375,Pass,0,
"Parameters: Vdd_col=925m, BLB_Vdd=-25m",,,
376,Vdd_col,925e-3,
376,BLB_Vdd,-25e-3,
376,Pass,0,
"Parameters: Vdd_col=925m, BLB_Vdd=-12.5m",,,
377,Vdd_col,925e-3,
377,BLB_Vdd,-12.5e-3,
377,Pass,0,
"Parameters: Vdd_col=925m, BLB_Vdd=79.8a",,,
378,Vdd_col,925e-3,
378,BLB_Vdd,79.8e-18,
378,Pass,0,
"Parameters: Vdd_col=950m, BLB_Vdd=-250m",,,
379,Vdd_col,950e-3,
379,BLB_Vdd,-250e-3,
379,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-237.5m",,,
380,Vdd_col,950e-3,
380,BLB_Vdd,-237.5e-3,
380,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-225m",,,
381,Vdd_col,950e-3,
381,BLB_Vdd,-225e-3,
381,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-212.5m",,,
382,Vdd_col,950e-3,
382,BLB_Vdd,-212.5e-3,
382,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-200m",,,
383,Vdd_col,950e-3,
383,BLB_Vdd,-200e-3,
383,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-187.5m",,,
384,Vdd_col,950e-3,
384,BLB_Vdd,-187.5e-3,
384,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-175m",,,
385,Vdd_col,950e-3,
385,BLB_Vdd,-175e-3,
385,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-162.5m",,,
386,Vdd_col,950e-3,
386,BLB_Vdd,-162.5e-3,
386,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-150m",,,
387,Vdd_col,950e-3,
387,BLB_Vdd,-150e-3,
387,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-137.5m",,,
388,Vdd_col,950e-3,
388,BLB_Vdd,-137.5e-3,
388,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-125m",,,
389,Vdd_col,950e-3,
389,BLB_Vdd,-125e-3,
389,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-112.5m",,,
390,Vdd_col,950e-3,
390,BLB_Vdd,-112.5e-3,
390,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-100m",,,
391,Vdd_col,950e-3,
391,BLB_Vdd,-100e-3,
391,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-87.5m",,,
392,Vdd_col,950e-3,
392,BLB_Vdd,-87.5e-3,
392,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-75m",,,
393,Vdd_col,950e-3,
393,BLB_Vdd,-75e-3,
393,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-62.5m",,,
394,Vdd_col,950e-3,
394,BLB_Vdd,-62.5e-3,
394,Pass,1,
"Parameters: Vdd_col=950m, BLB_Vdd=-50m",,,
395,Vdd_col,950e-3,
395,BLB_Vdd,-50e-3,
395,Pass,0,
"Parameters: Vdd_col=950m, BLB_Vdd=-37.5m",,,
396,Vdd_col,950e-3,
396,BLB_Vdd,-37.5e-3,
396,Pass,0,
"Parameters: Vdd_col=950m, BLB_Vdd=-25m",,,
397,Vdd_col,950e-3,
397,BLB_Vdd,-25e-3,
397,Pass,0,
"Parameters: Vdd_col=950m, BLB_Vdd=-12.5m",,,
398,Vdd_col,950e-3,
398,BLB_Vdd,-12.5e-3,
398,Pass,0,
"Parameters: Vdd_col=950m, BLB_Vdd=79.8a",,,
399,Vdd_col,950e-3,
399,BLB_Vdd,79.8e-18,
399,Pass,0,
"Parameters: Vdd_col=975m, BLB_Vdd=-250m",,,
400,Vdd_col,975e-3,
400,BLB_Vdd,-250e-3,
400,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-237.5m",,,
401,Vdd_col,975e-3,
401,BLB_Vdd,-237.5e-3,
401,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-225m",,,
402,Vdd_col,975e-3,
402,BLB_Vdd,-225e-3,
402,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-212.5m",,,
403,Vdd_col,975e-3,
403,BLB_Vdd,-212.5e-3,
403,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-200m",,,
404,Vdd_col,975e-3,
404,BLB_Vdd,-200e-3,
404,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-187.5m",,,
405,Vdd_col,975e-3,
405,BLB_Vdd,-187.5e-3,
405,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-175m",,,
406,Vdd_col,975e-3,
406,BLB_Vdd,-175e-3,
406,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-162.5m",,,
407,Vdd_col,975e-3,
407,BLB_Vdd,-162.5e-3,
407,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-150m",,,
408,Vdd_col,975e-3,
408,BLB_Vdd,-150e-3,
408,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-137.5m",,,
409,Vdd_col,975e-3,
409,BLB_Vdd,-137.5e-3,
409,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-125m",,,
410,Vdd_col,975e-3,
410,BLB_Vdd,-125e-3,
410,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-112.5m",,,
411,Vdd_col,975e-3,
411,BLB_Vdd,-112.5e-3,
411,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-100m",,,
412,Vdd_col,975e-3,
412,BLB_Vdd,-100e-3,
412,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-87.5m",,,
413,Vdd_col,975e-3,
413,BLB_Vdd,-87.5e-3,
413,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-75m",,,
414,Vdd_col,975e-3,
414,BLB_Vdd,-75e-3,
414,Pass,1,
"Parameters: Vdd_col=975m, BLB_Vdd=-62.5m",,,
415,Vdd_col,975e-3,
415,BLB_Vdd,-62.5e-3,
415,Pass,0,
"Parameters: Vdd_col=975m, BLB_Vdd=-50m",,,
416,Vdd_col,975e-3,
416,BLB_Vdd,-50e-3,
416,Pass,0,
"Parameters: Vdd_col=975m, BLB_Vdd=-37.5m",,,
417,Vdd_col,975e-3,
417,BLB_Vdd,-37.5e-3,
417,Pass,0,
"Parameters: Vdd_col=975m, BLB_Vdd=-25m",,,
418,Vdd_col,975e-3,
418,BLB_Vdd,-25e-3,
418,Pass,0,
"Parameters: Vdd_col=975m, BLB_Vdd=-12.5m",,,
419,Vdd_col,975e-3,
419,BLB_Vdd,-12.5e-3,
419,Pass,0,
"Parameters: Vdd_col=975m, BLB_Vdd=79.8a",,,
420,Vdd_col,975e-3,
420,BLB_Vdd,79.8e-18,
420,Pass,0,
"Parameters: Vdd_col=1, BLB_Vdd=-250m",,,
421,Vdd_col,1,
421,BLB_Vdd,-250e-3,
421,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-237.5m",,,
422,Vdd_col,1,
422,BLB_Vdd,-237.5e-3,
422,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-225m",,,
423,Vdd_col,1,
423,BLB_Vdd,-225e-3,
423,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-212.5m",,,
424,Vdd_col,1,
424,BLB_Vdd,-212.5e-3,
424,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-200m",,,
425,Vdd_col,1,
425,BLB_Vdd,-200e-3,
425,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-187.5m",,,
426,Vdd_col,1,
426,BLB_Vdd,-187.5e-3,
426,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-175m",,,
427,Vdd_col,1,
427,BLB_Vdd,-175e-3,
427,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-162.5m",,,
428,Vdd_col,1,
428,BLB_Vdd,-162.5e-3,
428,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-150m",,,
429,Vdd_col,1,
429,BLB_Vdd,-150e-3,
429,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-137.5m",,,
430,Vdd_col,1,
430,BLB_Vdd,-137.5e-3,
430,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-125m",,,
431,Vdd_col,1,
431,BLB_Vdd,-125e-3,
431,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-112.5m",,,
432,Vdd_col,1,
432,BLB_Vdd,-112.5e-3,
432,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-100m",,,
433,Vdd_col,1,
433,BLB_Vdd,-100e-3,
433,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-87.5m",,,
434,Vdd_col,1,
434,BLB_Vdd,-87.5e-3,
434,Pass,1,
"Parameters: Vdd_col=1, BLB_Vdd=-75m",,,
435,Vdd_col,1,
435,BLB_Vdd,-75e-3,
435,Pass,0,
"Parameters: Vdd_col=1, BLB_Vdd=-62.5m",,,
436,Vdd_col,1,
436,BLB_Vdd,-62.5e-3,
436,Pass,0,
"Parameters: Vdd_col=1, BLB_Vdd=-50m",,,
437,Vdd_col,1,
437,BLB_Vdd,-50e-3,
437,Pass,0,
"Parameters: Vdd_col=1, BLB_Vdd=-37.5m",,,
438,Vdd_col,1,
438,BLB_Vdd,-37.5e-3,
438,Pass,0,
"Parameters: Vdd_col=1, BLB_Vdd=-25m",,,
439,Vdd_col,1,
439,BLB_Vdd,-25e-3,
439,Pass,0,
"Parameters: Vdd_col=1, BLB_Vdd=-12.5m",,,
440,Vdd_col,1,
440,BLB_Vdd,-12.5e-3,
440,Pass,0,
"Parameters: Vdd_col=1, BLB_Vdd=79.8a",,,
441,Vdd_col,1,
441,BLB_Vdd,79.8e-18,
441,Pass,0,

