Point,Output,Nominal,Pass/Fail
410,BLB_Vdd,-125e-3,
410,PW,20e-12,
410,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-112.5m",,,
411,BLB_Vdd,-112.5e-3,
411,PW,20e-12,
411,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-100m",,,
412,BLB_Vdd,-100e-3,
412,PW,20e-12,
412,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-87.5m",,,
413,BLB_Vdd,-87.5e-3,
413,PW,20e-12,
413,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-75m",,,
414,BLB_Vdd,-75e-3,
414,PW,20e-12,
414,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-62.5m",,,
415,BLB_Vdd,-62.5e-3,
415,PW,20e-12,
415,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-50m",,,
416,BLB_Vdd,-50e-3,
416,PW,20e-12,
416,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-37.5m",,,
417,BLB_Vdd,-37.5e-3,
417,PW,20e-12,
417,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-25m",,,
418,BLB_Vdd,-25e-3,
418,PW,20e-12,
418,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-12.5m",,,
419,BLB_Vdd,-12.5e-3,
419,PW,20e-12,
419,Pass,1,
"Parameters: PW=20p, BLB_Vdd=79.8a",,,
420,BLB_Vdd,79.8e-18,
420,PW,20e-12,
420,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-250m",,,
421,BLB_Vdd,-250e-3,
421,PW,21e-12,
421,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-237.5m",,,
422,BLB_Vdd,-237.5e-3,
422,PW,21e-12,
422,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-225m",,,
423,BLB_Vdd,-225e-3,
423,PW,21e-12,
423,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-212.5m",,,
424,BLB_Vdd,-212.5e-3,
424,PW,21e-12,
424,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-200m",,,
425,BLB_Vdd,-200e-3,
425,PW,21e-12,
425,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-187.5m",,,
426,BLB_Vdd,-187.5e-3,
426,PW,21e-12,
426,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-175m",,,
427,BLB_Vdd,-175e-3,
427,PW,21e-12,
427,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-162.5m",,,
428,BLB_Vdd,-162.5e-3,
428,PW,21e-12,
428,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-150m",,,
429,BLB_Vdd,-150e-3,
429,PW,21e-12,
429,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-137.5m",,,
430,BLB_Vdd,-137.5e-3,
430,PW,21e-12,
430,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-125m",,,
431,BLB_Vdd,-125e-3,
431,PW,21e-12,
431,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-112.5m",,,
432,BLB_Vdd,-112.5e-3,
432,PW,21e-12,
432,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-100m",,,
433,BLB_Vdd,-100e-3,
433,PW,21e-12,
433,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-87.5m",,,
434,BLB_Vdd,-87.5e-3,
434,PW,21e-12,
434,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-75m",,,
435,BLB_Vdd,-75e-3,
435,PW,21e-12,
435,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-62.5m",,,
436,BLB_Vdd,-62.5e-3,
436,PW,21e-12,
436,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-50m",,,
437,BLB_Vdd,-50e-3,
437,PW,21e-12,
437,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-37.5m",,,
438,BLB_Vdd,-37.5e-3,
438,PW,21e-12,
438,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-25m",,,
439,BLB_Vdd,-25e-3,
439,PW,21e-12,
439,Pass,1,
"Parameters: PW=21p, BLB_Vdd=-12.5m",,,
440,BLB_Vdd,-12.5e-3,
440,PW,21e-12,
440,Pass,1,
"Parameters: PW=21p, BLB_Vdd=79.8a",,,
441,BLB_Vdd,79.8e-18,
441,PW,21e-12,
441,Pass,1,

